Timestamp,Index,Error_Message
2026-02-11 21:50:56,9380,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9381,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9382,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9383,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9384,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9385,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9386,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9387,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9388,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9389,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9390,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9391,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9392,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9393,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9394,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9395,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9396,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9397,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9398,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9399,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9400,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9401,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9402,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9403,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9404,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9405,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9406,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9407,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9408,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9409,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9410,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9411,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9412,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9413,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9414,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9415,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9416,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9417,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9418,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9419,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9420,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9421,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9422,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9423,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9424,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9425,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9426,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9427,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9428,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9429,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9430,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9431,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9432,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9433,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9434,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9435,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9436,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9437,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9438,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9439,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9440,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9441,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9442,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9443,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9444,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9445,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9446,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9447,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9448,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9449,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9450,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9451,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9452,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9453,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9454,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9455,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9456,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9457,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9458,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9459,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9460,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9461,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9462,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9463,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9464,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9465,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9466,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9467,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9468,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9469,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9470,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9471,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9472,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9473,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9474,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9475,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9476,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9477,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9478,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9479,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9480,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9481,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9482,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9483,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9484,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9485,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9486,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9487,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9488,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9489,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9490,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9491,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9492,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9493,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9494,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9495,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9496,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9497,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9498,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9499,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9500,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9501,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9502,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9503,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9504,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9505,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9506,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9507,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9508,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9509,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9510,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9511,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9512,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9513,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9514,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9515,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9516,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9517,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9518,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9519,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9520,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9521,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9522,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9523,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9524,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9525,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9526,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9527,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9528,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9529,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9530,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9531,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9532,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9533,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9534,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9535,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9536,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9537,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9538,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9539,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9540,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9541,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9542,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9543,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9544,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9545,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9546,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9547,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9548,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9549,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9550,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9551,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9552,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9553,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9554,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9555,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9556,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9557,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9558,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9559,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9560,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9561,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9562,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9563,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9564,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9565,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9566,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9567,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9568,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9569,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9570,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9571,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9572,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9573,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9574,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9575,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9576,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9577,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9578,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9579,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9580,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9581,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9582,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9583,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9584,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9585,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9586,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9587,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9588,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9589,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9590,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9591,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9592,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9593,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9594,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9595,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9596,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9597,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9598,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9599,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9600,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9601,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9602,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9603,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9604,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9605,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9606,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9607,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9608,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9609,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9610,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9611,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9612,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9613,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9614,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9615,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9616,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9617,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9618,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9619,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9620,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9621,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9622,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9623,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9624,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9625,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9626,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9627,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9628,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9629,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9630,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9631,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9632,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9633,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9634,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9635,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9636,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9637,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9638,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9639,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9640,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9641,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9642,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9643,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9644,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9645,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9646,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9647,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9648,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9649,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9650,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9651,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9652,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9653,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9654,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9655,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9656,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9657,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9658,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9659,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9660,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9661,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9662,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9663,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9664,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9665,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9666,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9667,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9668,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9669,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9670,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9671,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9672,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9673,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9674,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9675,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9676,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9677,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9678,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9679,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9680,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9681,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9682,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9683,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9684,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9685,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9686,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9687,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9688,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9689,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9690,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9691,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9692,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9693,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9694,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9695,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9696,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9697,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9698,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9699,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9700,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9701,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9702,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9703,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9704,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9705,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9706,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9707,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9708,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9709,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9710,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9711,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9712,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9713,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9714,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9715,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9716,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9717,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9718,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9719,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9720,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9721,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9722,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9723,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9724,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9725,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9726,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9727,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9728,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9729,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9730,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9731,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9732,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9733,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9734,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9735,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9736,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9737,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9738,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9739,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9740,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9741,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9742,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9743,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9744,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9745,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9746,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9747,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9748,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9749,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9750,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9751,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9752,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9753,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9754,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9755,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9756,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9757,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9758,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9759,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9760,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9761,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9762,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9763,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9764,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9765,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9766,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9767,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9768,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9769,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9770,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9771,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9772,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9773,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9774,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9775,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9776,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9777,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9778,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9779,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9780,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9781,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9782,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9783,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9784,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9785,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9786,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9787,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9788,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9789,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9790,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9791,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9792,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9793,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9794,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9795,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9796,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9797,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9798,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9799,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9800,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9801,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9802,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9803,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9804,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9805,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9806,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9807,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9808,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9809,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9810,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9811,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9812,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9813,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9814,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9815,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9816,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9817,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9818,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9819,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9820,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9821,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9822,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9823,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9824,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9825,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9826,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9827,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9828,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9829,All fields empty - no bushing data extracted
2026-02-11 21:50:56,9830,All fields empty - no bushing data extracted
